l_S,ChSD,intermediate,GenSD,trophicVar,richness,S1,MaxSim,net_id,stage,complexity,predpreyRatio,VulSD,links,net_type,basal,top,S4,centrality,herbivory,Clust,trophicCoherence,connectance,TL,path,S2,LinkSD,cannibal,S5,ChLen,intervals,distance,omnivory,loops,community,ChNum
2.96875,0.5031660198753178,0.4375,0.7531259136198306,0.26909022177419345,32,0.0400390625,0.5482514880952382,1,burnin,0.954921319063886,0.9166666666666666,1.450666715725696,95,down_link,0.25,0.3125,0.365234375,3.43306730914019,0.6875,0.04310725117176731,0.16222142113076254,0.0927734375,1.8046875,1.0784313725490196,0.0068359375,0.9990863487720884,0.03125,0.15234375,1.4655172413793103,31,2.0,0.0625,0.03125,tibet,4.060443010546419
3.0,0.5017528537548117,0.28,0.7576767609436587,0.31499999999999984,25,0.0448,0.6457069597069597,1,burnin,0.8930642394097132,0.8823529411764706,1.3777329741819162,75,down_niche,0.32,0.4,0.4432,2.118121790168746,0.6,0.04292063492063493,0.11547005383792518,0.12,1.74,1.0740740740740742,0.0048,0.8221471437193745,0.0,0.2144,1.4558823529411764,15,2.0,0.08,0.0,tibet,4.219507705176107
3.6153846153846154,0.5211733124610484,0.3076923076923077,0.8819091188887754,0.4872574895342751,26,0.23372781065088757,0.9025734948811871,1,burnin,0.8664030489137136,1.125,0.8714369997567484,94,atn,0.38461538461538464,0.3076923076923077,0.36538461538461536,5.229166666666667,0.15384615384615385,0.0,0.43856163708629314,0.1390532544378698,1.8238324175824177,1.381578947368421,0.0,0.6513001935016055,0.0,0.3698224852071006,1.9891891891891893,0,3.0,0.46153846153846156,0.0,tibet,5.220355825078324
5.211538461538462,0.7343992746581569,0.6923076923076923,1.0580570566430554,0.7583648981324561,52,0.21042899408284024,0.5348744582401065,1,creation,0.9215611591075651,1.0,0.9302492748338516,271,down_power,0.15384615384615385,0.15384615384615385,0.3184171597633136,4.203300603558062,0.5576923076923077,0.21137761186027074,0.5013244378400821,0.10022189349112426,2.2622623070076675,1.5863970588235294,0.0602810650887574,1.2155510506415794,0.1346153846153846,0.319896449704142,5.526252319109462,70,2.0,0.2692307692307692,0.17307692307692307,meishan,9.285447844462988
9.096153846153847,0.0,0.7307692307692307,0.6909439582492823,0.7337685710165656,52,0.5295857988165681,0.9232717423294672,1,creation,0.8087105224463658,1.0454545454545454,1.051156627575251,473,metaweb,0.15384615384615385,0.11538461538461539,1.2603550295857988,0.6238275387854854,0.5576923076923077,0.2279363299962808,0.4745266067445838,0.17492603550295857,2.2576448813296355,1.3862068965517242,0.14940828402366865,0.9161712882112876,0.23076923076923078,0.6431213017751479,1.0,6,2.0,0.23076923076923078,0.23076923076923078,meishan,3.871201010907891
5.5,NaN,0.75,1.1697588486768071,1.1493596779074924,52,0.3032544378698225,0.6612304287896367,1,creation,0.8811264017884596,1.3333333333333333,0.4659878851679716,286,niche,0.25,0.0,0.15569526627218935,5.463720411420707,0.1346153846153846,0.3009117270016924,0.6301522076288159,0.10576923076923077,2.406693959601348,1.6291291291291292,0.11982248520710059,1.0966301832192524,0.11538461538461539,0.4593195266272189,NaN,0,3.0,0.5961538461538461,0.1346153846153846,meishan,0.0
5.211538461538462,0.0,0.6730769230769231,0.734199713598508,0.9076622972634447,52,0.1930473372781065,0.5357214645258124,1,creation,0.9355915407043348,0.9772727272727273,1.0975759801431677,271,down_rand,0.15384615384615385,0.17307692307692307,0.4382396449704142,2.4479906591798146,0.5576923076923077,0.17616620747276857,0.48891586662375813,0.10022189349112426,2.3013057390366507,1.6391382405745063,0.04400887573964497,1.0132905671854016,0.15384615384615385,0.22448224852071005,1.0,99,2.0,0.2692307692307692,0.23076923076923078,meishan,3.8918202981106265
5.211538461538462,0.0,0.7307692307692307,0.7439676833489707,0.7669676322980999,52,0.23224852071005916,0.5287689591892197,1,creation,0.9424605179811227,1.0454545454545454,0.9240198903667084,271,down_link,0.15384615384615385,0.11538461538461539,0.3557692307692308,2.2152891684292975,0.5576923076923077,0.15765363460201517,0.47701053586557035,0.10022189349112426,2.268333709361527,1.6141592920353982,0.04696745562130177,0.8775353725977002,0.1346153846153846,0.24260355029585798,1.0,117,3.0,0.28846153846153844,0.21153846153846154,meishan,3.332204510175204
5.211538461538462,0.0,0.7115384615384616,0.5214723124839125,0.8761974075296498,52,0.1900887573964497,0.6816952260088864,1,creation,0.9082207878225196,1.0227272727272727,1.489870212427351,271,down_niche,0.15384615384615385,0.1346153846153846,0.7544378698224852,1.2735755230885626,0.5576923076923077,0.09974166858782244,0.2995774938034584,0.10022189349112426,2.2832934391225903,1.5778210116731517,0.015532544378698224,1.1717308730995113,0.07692307692307693,0.2448224852071006,1.0,55,2.0,0.2692307692307692,0.1346153846153846,meishan,3.713572066704308
6.0,0.44675089065403056,0.17307692307692307,0.5968325982440951,0.46001269635742875,52,0.3121301775147929,0.942697327704824,1,creation,0.8045288955234289,0.4878048780487805,1.6542017537972191,312,atn,0.21153846153846154,0.6153846153846154,1.2144970414201184,6.520461950043707,0.09615384615384616,0.0076086577668217185,0.46334965898722874,0.11538461538461539,2.2122150997150998,1.3976833976833978,0.0029585798816568047,1.4076510510355476,0.0,0.40643491124260356,2.01440329218107,0,3.0,0.6923076923076923,0.0,meishan,6.879355804460439
2.918918918918919,0.0,0.0,0.7284441027642439,0.17417417417417416,37,0.0,0.6755036649773493,1,burnin,0.93343382704446,0.27586206896551724,1.9703267132915285,108,down_power,0.21621621621621623,0.7837837837837838,0.5105916727538349,2.8733798604187437,0.7837837837837838,0.0,3.0442223258882807e-16,0.07888970051132213,1.7837837837837838,1.0,0.0,1.5353379472958537,0.0,0.13513513513513514,1.0,38,2.0,0.0,0.0,meishan,4.68213122712422
6.27027027027027,0.0,0.0,0.5324705665241596,0.1741741741741742,37,0.0,1.0,1,burnin,NaN,0.27586206896551724,1.9302058036500778,232,metaweb,0.21621621621621623,0.7837837837837838,2.372534696859021,0.27586206896551724,0.7837837837837838,0.0,0.0,0.16946676406135866,1.7837837837837838,1.0,0.0,1.3977352371259189,0.0,0.5931336742147553,1.0,0,2.0,0.0,0.0,meishan,5.44673737166631
5.5,NaN,0.75,1.1697588486768071,1.1493596779074924,52,0.3032544378698225,0.6612304287896367,1,burnin,0.8811264017884596,1.3333333333333333,0.4659878851679716,286,niche,0.25,0.0,0.15569526627218935,5.463720411420707,0.1346153846153846,0.3009117270016924,0.6301522076288159,0.10576923076923077,2.406693959601348,1.6291291291291292,0.11982248520710059,1.0966301832192524,0.11538461538461539,0.4593195266272189,NaN,0,3.0,0.5961538461538461,0.1346153846153846,meishan,0.0
3.6216216216216215,0.0,0.0,0.6454325132269579,0.17417417417417416,37,0.0,0.7158247236508106,1,burnin,0.9095232766776948,0.27586206896551724,1.9474101079539394,134,down_rand,0.21621621621621623,0.7837837837837838,0.7823228634039445,1.6201315123925135,0.7837837837837838,0.0,2.883646671155253e-16,0.09788166544923302,1.7837837837837838,1.0,0.0,1.4674582454489415,0.0,0.20014609203798392,1.0,41,2.0,0.0,0.0,meishan,4.897839799950911
3.2432432432432434,0.0,0.0,0.6184003407837689,0.17417417417417413,37,0.0,0.644171995258952,1,burnin,0.9383547602689444,0.27586206896551724,1.9424801586288247,120,down_link,0.21621621621621623,0.7837837837837838,0.6201607012417824,1.4205607476635511,0.7837837837837838,0.0,2.248030287623391e-16,0.08765522279035792,1.7837837837837838,1.0,0.0,1.4491696217463959,0.0,0.15120525931336742,1.0,48,2.0,0.0,0.0,meishan,4.787491742782046
4.578947368421052,0.4960158727618966,0.3157894736842105,0.548348376116523,0.24466571834992895,38,0.04778393351800554,0.8173663324979114,1,burnin,0.8394543633817515,0.6666666666666666,1.9948962384553128,174,down_niche,0.21052631578947367,0.47368421052631576,1.2846260387811634,0.8819140725495245,0.7368421052631579,0.0,3.9548966615475634e-16,0.12049861495844875,1.8421052631578947,1.0842105263157895,0.0,1.550525925839042,0.0,0.296398891966759,1.4259259259259258,8,2.0,0.05263157894736842,0.0,meishan,5.087596335232384
5.682926829268292,0.44175744340405765,0.1951219512195122,0.6518322912280158,0.4600375433534351,41,0.32599643069601425,0.9697509356045939,1,burnin,0.8118496208594178,0.5806451612903226,1.34728064438774,233,atn,0.24390243902439024,0.5609756097560976,1.0208209399167163,5.914381022979985,0.12195121951219512,0.002107372688056823,0.45983181684805824,0.1386079714455681,2.106433088140405,1.371967654986523,0.001189767995240928,1.0205675590246233,0.0,0.4866151100535396,1.958204334365325,0,3.0,0.6341463414634146,0.0,meishan,6.470799503782602
4.097560975609756,0.0,0.6097560975609756,1.3252986549994348,0.5339698445998158,41,0.1058893515764426,0.5099382038963328,1,creation,0.9373670885603317,1.2,0.9880235200593538,168,down_power,0.2682926829268293,0.12195121951219512,0.25580011897679955,3.2708093539511576,0.5365853658536586,0.26391580070069776,0.48685505003871865,0.09994051160023795,1.9482412512503156,1.4370370370370371,0.06662700773349196,1.3910766499484297,0.0975609756097561,0.3503866745984533,1.0,35,2.0,0.1951219512195122,0.17073170731707318,turkiye,2.6390573296152584
8.292682926829269,0.0,0.7560975609756098,0.7276597792411363,0.47586194984565655,41,0.36644854253420583,0.942432597448504,1,creation,0.81848026156752,1.1818181818181819,1.162674439046061,340,metaweb,0.1951219512195122,0.04878048780487805,1.5609756097560976,0.5243944684156643,0.6097560975609756,0.19850029108996112,0.38203700564425963,0.20226055919095776,2.0291864961332537,1.2237762237762237,0.19571683521713265,0.8832524826440544,0.17073170731707318,0.7691850089232599,1.0,3,2.0,0.17073170731707318,0.17073170731707318,turkiye,2.772588722239781
4.2926829268292686,NaN,0.7317073170731707,1.3823491148813394,0.9427323590468981,41,0.14753123140987506,0.6331018574921015,1,creation,0.8916227382947254,1.3666666666666667,0.5292835506255696,176,niche,0.2682926829268293,0.0,0.12195121951219512,4.216102041729961,0.17073170731707318,0.43927942496029315,0.8039826520157038,0.10469958358120167,2.3369360395589984,1.5917159763313609,0.09934562760261749,1.1947838271398892,0.12195121951219512,0.4675788221296847,NaN,0,2.0,0.5121951219512195,0.12195121951219512,turkiye,0.0
4.097560975609756,0.3452948324729955,0.4878048780487805,0.8272546152259884,0.46945771944373726,41,0.12433075550267698,0.5626740621171641,1,creation,0.9382907374493794,0.90625,1.2224384922551066,168,down_rand,0.21951219512195122,0.2926829268292683,0.4086853063652588,4.496988809917233,0.5853658536585366,0.11640764384666824,0.36437485275834985,0.09994051160023795,1.9918575411715655,1.3375,0.04164187983343248,1.0250070861433063,0.0975609756097561,0.22605591909577633,1.1355932203389831,62,3.0,0.17073170731707318,0.0975609756097561,turkiye,4.07753744390572
4.097560975609756,0.0,0.7073170731707317,0.7713697802406319,0.5839186241444149,41,0.16954193932183223,0.5255983176714885,1,creation,0.9581574576277049,1.121212121212121,1.0279082890415234,168,down_link,0.1951219512195122,0.0975609756097561,0.3224271267102915,1.6624108291783442,0.6097560975609756,0.10408703762362298,0.3767457872471102,0.09994051160023795,2.071517653501239,1.4607142857142856,0.02795954788816181,0.9079176247134462,0.0975609756097561,0.20404521118381916,1.0,58,3.0,0.1951219512195122,0.14634146341463414,turkiye,2.4849066497880004
4.097560975609756,0.9173305007208933,0.4634146341463415,0.6335959332960893,0.43624424464907896,41,0.11302795954788816,0.6447104101147746,1,creation,0.9007730517436728,0.8181818181818182,1.5519633394240018,168,down_niche,0.1951219512195122,0.34146341463414637,0.627007733491969,4.956797043632465,0.6097560975609756,0.0531482068067434,0.17349939716415874,0.09994051160023795,2.016376306620209,1.2339449541284404,0.00892325996430696,1.1804218278268057,0.024390243902439025,0.22189173111243307,2.424812030075188,20,1.0,0.17073170731707318,0.024390243902439025,turkiye,5.583496308781699
4.487804878048781,0.42452784115848774,0.14634146341463414,0.6942059950840139,0.47878141577066435,41,0.22605591909577633,0.8998898120849339,1,creation,0.8573728078341765,0.5666666666666667,1.5244642718550572,184,atn,0.2682926829268293,0.5853658536585366,0.7465794170136824,5.440924935561992,0.12195121951219512,0.002233115468409586,0.4445657400045561,0.10945865556216537,2.0620402632597754,1.4064516129032258,0.001189767995240928,1.305471662585881,0.0,0.30517549077929806,1.9092920353982301,0,3.0,0.6097560975609756,0.0,turkiye,6.113682179832232
3.5,0.0,0.53125,1.4496145999814096,0.306758081270664,32,0.0263671875,0.5961666277563018,1,burnin,0.9219418855120289,1.2272727272727273,1.1312777444504396,112,down_power,0.3125,0.15625,0.2890625,2.782718829158458,0.59375,0.3143404451299188,0.39309915079517754,0.109375,1.752467105263158,1.0598290598290598,0.064453125,1.4440406698639752,0.0625,0.3857421875,1.0,14,2.0,0.09375,0.0625,turkiye,2.772588722239781
6.0606060606060606,0.0,0.0,0.574456264653803,0.18939393939393948,33,0.0,1.0,1,burnin,NaN,0.32,1.7951758270431342,200,metaweb,0.24242424242424243,0.7575757575757576,2.203856749311295,0.32,0.7575757575757576,0.0,0.0,0.18365472910927455,1.7575757575757576,1.0,0.0,1.220719562389331,0.0,0.642791551882461,1.0,0,2.0,0.0,0.0,turkiye,5.298317366548036
4.055555555555555,NaN,0.6944444444444444,1.349190394271954,0.746995020062128,36,0.14429012345679013,0.6203650440822326,1,burnin,0.8826257902018466,1.44,0.5682537868748583,146,niche,0.3055555555555556,0.0,0.13117283950617284,3.821967458191983,0.19444444444444445,0.442546302328911,0.691176883733442,0.11265432098765432,2.1128362993915406,1.5212355212355213,0.10185185185185185,1.1670075188580065,0.1111111111111111,0.44521604938271603,NaN,0,2.0,0.4722222222222222,0.1111111111111111,turkiye,0.0
3.235294117647059,0.0,0.20588235294117646,0.8090893614372172,0.2243018419489008,34,0.015570934256055362,0.6469558411599934,1,burnin,0.9221643201790954,0.64,1.6844897253652236,110,down_rand,0.2647058823529412,0.5294117647058824,0.5242214532871973,3.72978194866133,0.7058823529411765,0.025009539072039073,0.1651445647689541,0.09515570934256055,1.754901960784314,1.0,0.006055363321799308,1.2691587121846704,0.029411764705882353,0.1903114186851211,1.0,34,2.0,0.029411764705882353,0.029411764705882353,turkiye,4.31748811353631
3.5555555555555554,0.0,0.6666666666666666,0.6936414007663778,0.4547641372535887,36,0.11574074074074074,0.5250867959201293,1,burnin,0.9631451340241766,1.1428571428571428,1.2128635316590946,128,down_link,0.2222222222222222,0.1111111111111111,0.36496913580246915,1.7332528882618565,0.6388888888888888,0.042901234567901236,0.26400669308867974,0.09876543209876543,1.9506563525550868,1.358288770053476,0.004629629629629629,0.8660737297465746,0.05555555555555555,0.18209876543209877,1.0,39,3.0,0.1388888888888889,0.1111111111111111,turkiye,2.4849066497880004
3.727272727272727,0.0,0.0,0.6881874908813672,0.18939393939393945,33,0.0,0.779820648959405,1,burnin,0.8339995923692998,0.32,1.956965624552752,123,down_niche,0.24242424242424243,0.7575757575757576,0.9357208448117539,4.228215767634854,0.7575757575757576,0.0,3.598230089326006e-16,0.11294765840220386,1.7575757575757576,1.0,0.0,1.4969356961094669,0.0,0.25068870523415976,1.0,13,2.0,0.0,0.0,turkiye,4.812184355372417
3.8214285714285716,0.4437929912151233,0.25,0.8488548764322857,0.4441903047227121,28,0.18622448979591838,0.8903112760255618,1,burnin,0.8735342025777927,0.9444444444444444,1.1418766454391043,107,atn,0.35714285714285715,0.39285714285714285,0.5204081632653061,4.598400457012282,0.17857142857142858,0.0,0.419710240858258,0.1364795918367347,1.837632275132275,1.3270440251572326,0.0,0.831225194204104,0.0,0.3737244897959184,1.8131868131868132,0,3.0,0.4642857142857143,0.0,turkiye,5.204006687076795
2.896551724137931,0.5015990737145658,-0.06896551724137931,1.325413798145158,0.3172721674876847,29,0.057074910820451845,0.7758620689655172,1,creation,0.7717484608592768,1.4545454545454546,1.3445456046776492,84,down_power,0.6206896551724138,0.4482758620689655,0.34720570749108204,1.9794520547945205,0.3103448275862069,0.0,0.1767766952966369,0.09988109393579073,1.418103448275862,1.16,0.0,1.3790377884228855,0.0,0.3400713436385256,1.4705882352941178,0,2.0,0.06896551724137931,0.0,greenland,4.624972813284271
5.586206896551724,0.48886022200033774,0.5172413793103449,0.6445816040595858,0.5042911877394636,29,0.22235434007134364,0.9334975369458128,1,creation,0.7916453334242667,1.0952380952380953,1.2904483021828557,162,metaweb,0.27586206896551724,0.20689655172413793,1.3032104637336503,0.6041593232287628,0.5862068965517241,0.02911877394636015,0.1496222953831419,0.19262782401902498,1.8942528735632185,1.2417061611374407,0.0023781212841854932,0.7004473062965078,0.06896551724137931,0.6456599286563615,1.6153846153846154,0,2.0,0.06896551724137931,0.06896551724137931,greenland,4.6443908991413725
3.0344827586206895,NaN,0.6551724137931034,1.2594463022271434,0.8988285149903908,29,0.13793103448275862,0.5995231779714537,1,creation,0.900358031310335,1.5263157894736843,0.5392213520159358,88,niche,0.3448275862068966,0.0,0.04875148632580262,4.555915891961718,0.13793103448275862,0.4220022041450613,0.7594895207846919,0.10463733650416171,2.1471737141003695,1.7765957446808511,0.08323424494649227,1.225866498352395,0.20689655172413793,0.2164090368608799,NaN,0,5.0,0.4482758620689655,0.20689655172413793,greenland,0.0
2.896551724137931,0.7209181472313815,0.3793103448275862,0.7343621306311252,0.5464901477832512,29,0.06302021403091558,0.5488916256157634,1,creation,0.9363220348906535,0.9047619047619048,1.3157435779593862,84,down_rand,0.27586206896551724,0.3448275862068966,0.33650416171224734,2.040747831241339,0.5862068965517241,0.0,0.14433756729740643,0.09988109393579073,1.9051724137931034,1.3781512605042017,0.0,0.8337705364296616,0.034482758620689655,0.16884661117717004,1.7317073170731707,21,2.0,0.06896551724137931,0.034482758620689655,greenland,4.406719247264253
2.896551724137931,0.5052911526399114,0.4827586206896552,0.7738749318248396,0.511237684729064,29,0.09750297265160524,0.5426662418041728,1,creation,0.9385830178086408,1.0476190476190477,1.0574532623281383,84,down_link,0.27586206896551724,0.2413793103448276,0.2473246135552913,1.676149433927296,0.5862068965517241,0.03409961685823755,0.20773724245970415,0.09988109393579073,1.896551724137931,1.4242424242424243,0.0023781212841854932,0.6710708508165725,0.06896551724137931,0.16765755053507728,1.5106382978723405,21,3.0,0.13793103448275862,0.06896551724137931,greenland,3.8501476017100584
2.896551724137931,0.19988581215169665,0.1724137931034483,0.7738749318248394,0.7204433497536947,29,0.015457788347205707,0.6849311607932298,1,creation,0.8812768168283505,0.6190476190476191,1.5963957876579227,84,down_niche,0.27586206896551724,0.5517241379310345,0.4482758620689655,1.1688034188034186,0.5862068965517241,0.07738095238095237,0.17251638983558856,0.09988109393579073,1.9482758620689655,1.3076923076923077,0.0011890606420927466,1.133429081875472,0.06896551724137931,0.17360285374554102,1.0410958904109588,11,2.0,0.06896551724137931,0.06896551724137931,greenland,4.290459441148391
3.5517241379310347,0.546018906231948,0.3103448275862069,0.9016814119163139,0.4590030427081431,29,0.16884661117717004,0.8335796387520525,1,creation,0.8747188601494422,1.1111111111111112,1.1840225631290935,103,atn,0.3793103448275862,0.3103448275862069,0.44589774078478,5.552220622438809,0.10344827586206896,0.011759433981656202,0.43511866683135864,0.12247324613555291,1.819492337164751,1.360248447204969,0.0047562425683709865,0.9849909829249458,0.0,0.3222354340071344,2.0,0,3.0,0.5172413793103449,0.0,greenland,5.087596335232384
3.4782608695652173,0.4662205334202242,0.13043478260869565,1.1658005443003143,0.28229990118577075,23,0.045368620037807186,0.9565217391304348,1,burnin,0.8112781244591328,1.6,1.1913037167131415,80,down_power,0.5652173913043478,0.30434782608695654,0.5444234404536862,1.4642857142857146,0.391304347826087,0.0,0.15309310892394862,0.15122873345935728,1.451086956521739,1.0909090909090908,0.0,0.9315187989124388,0.0,0.5293005671077504,1.3116883116883118,0,3.0,0.043478260869565216,0.0,greenland,4.343805421853684
5.44,0.0,0.0,0.7001400420140047,0.22666666666666677,25,0.0,1.0,1,burnin,NaN,0.47058823529411764,1.4877975892797601,136,metaweb,0.32,0.68,1.7408,0.47058823529411764,0.68,0.0,0.0,0.2176,1.68,1.0,0.0,0.7876575472657554,0.0,0.7616,1.0,0,2.0,0.0,0.0,greenland,4.912654885736052
3.0344827586206895,NaN,0.6551724137931034,1.2594463022271434,0.8988285149903908,29,0.13793103448275862,0.5995231779714537,1,burnin,0.900358031310335,1.5263157894736843,0.5392213520159358,88,niche,0.3448275862068966,0.0,0.04875148632580262,4.555915891961718,0.13793103448275862,0.4220022041450613,0.7594895207846919,0.10463733650416171,2.1471737141003695,1.7765957446808511,0.08323424494649227,1.225866498352395,0.20689655172413793,0.2164090368608799,NaN,0,5.0,0.4482758620689655,0.20689655172413793,greenland,0.0
2.888888888888889,0.5006770483805582,0.2222222222222222,0.7579798511246651,0.33333333333333326,27,0.05075445816186557,0.5948853615520283,1,burnin,0.9268042535929625,0.7368421052631579,1.3857244079286386,78,down_rand,0.2962962962962963,0.48148148148148145,0.3868312757201646,1.8740922656561303,0.6296296296296297,0.0,2.317941051159308e-16,0.10699588477366255,1.7777777777777777,1.1612903225806452,0.0,0.8711347425312403,0.0,0.18655692729766804,1.451219512195122,21,2.0,0.0,0.0,greenland,4.406719247264253
2.857142857142857,0.5052911526399114,0.4642857142857143,0.7953568963632569,0.3983961640211639,28,0.08801020408163265,0.5463442311656597,1,burnin,0.9379397065268354,1.05,1.1015141094572203,80,down_link,0.2857142857142857,0.25,0.2653061224489796,1.5947523453281283,0.6071428571428571,0.0,0.1479019945774904,0.10204081632653061,1.8303571428571428,1.2972972972972974,0.0,0.6671699489191196,0.03571428571428571,0.17857142857142858,1.5106382978723405,21,3.0,0.10714285714285714,0.03571428571428571,greenland,3.8501476017100584
3.04,0.0,0.0,0.7800515970101934,0.22666666666666677,25,0.0,0.7838534798534799,1,burnin,0.8594555903955892,0.47058823529411764,1.6405648842479583,76,down_niche,0.32,0.68,0.6016,1.0161290322580645,0.68,0.0,3.2015624144309135e-16,0.1216,1.68,1.0,0.0,1.1029960562451417,0.0,0.232,1.0,11,2.0,0.0,0.0,greenland,4.330733340286331
